id,external_id,name,category,subcategory,article_type,gender,base_color,season,usage,image_url,tags,price_range,style_score,brand,price,year
861,861,Gap Shapewear 861,Innerwear,Shapewear,Shapewear,Women,Green,Spring,Formal,https://images.pexels.com/photos/1000860/pexels-photo-1000860.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'green', 'shapewear', 'innerwear', 'cool', 'spring']",low,0.74,Gap,32.00312603264642,2023
862,862,Tommy Hilfiger Flats 862,Footwear,Flats,Flats,Men,Orange,All,Party,https://images.pexels.com/photos/1000861/pexels-photo-1000861.jpeg?auto=compress&cs=tinysrgb&w=400,"['flats', 'orange', 'all', 'footwear', 'party']",low,0.68,Tommy Hilfiger,23.712604250071657,2021
863,863,Calvin Klein Formal Shoes 863,Footwear,Formal Shoes,Formal Shoes,Men,Blue,Summer,Travel,https://images.pexels.com/photos/1000862/pexels-photo-1000862.jpeg?auto=compress&cs=tinysrgb&w=400,"['blue', 'travel', 'cool', 'formal shoes', 'footwear', 'summer']",mid,0.63,Calvin Klein,109.30887137891906,2020
864,864,Puma Boots 864,Footwear,Boots,Boots,Men,Orange,Fall,Ethnic,https://images.pexels.com/photos/1000863/pexels-photo-1000863.jpeg?auto=compress&cs=tinysrgb&w=400,"['fall', 'boots', 'orange', 'footwear', 'ethnic']",mid,0.42,Puma,110.91044397280281,2024
865,865,H&M Leggings 865,Bottomwear,Leggings,Leggings,Unisex,Purple,Spring,Travel,https://images.pexels.com/photos/1000864/pexels-photo-1000864.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'travel', 'bottomwear', 'leggings', 'cool', 'spring']",mid,0.81,H&M,140.7699650410729,2023
866,866,Zara Shapewear 866,Innerwear,Shapewear,Shapewear,Women,Yellow,Summer,Sports,https://images.pexels.com/photos/1000865/pexels-photo-1000865.jpeg?auto=compress&cs=tinysrgb&w=400,"['shapewear', 'innerwear', 'yellow', 'sports', 'summer']",mid,0.78,Zara,96.43652306464301,2024
867,867,Nike Bras 867,Innerwear,Bras,Bras,Women,Blue,Summer,Sports,https://images.pexels.com/photos/1000866/pexels-photo-1000866.jpeg?auto=compress&cs=tinysrgb&w=400,"['blue', 'innerwear', 'cool', 'bras', 'sports', 'summer']",mid,0.87,Nike,63.67037378932763,2020
868,868,Adidas Lounge Sets 868,Loungewear,Lounge Sets,Lounge Sets,Men,Brown,Winter,Ethnic,https://images.pexels.com/photos/1000867/pexels-photo-1000867.jpeg?auto=compress&cs=tinysrgb&w=400,"['brown', 'lounge sets', 'winter', 'loungewear', 'ethnic']",high,0.68,Adidas,189.6713492922353,2020
869,869,Uniqlo Sandals 869,Footwear,Sandals,Sandals,Men,Brown,Spring,Travel,https://images.pexels.com/photos/1000868/pexels-photo-1000868.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'brown', 'sandals', 'footwear', 'spring']",mid,0.84,Uniqlo,131.20884031567527,2020
870,870,Forever 21 Bras 870,Innerwear,Bras,Bras,Men,Pink,Winter,Formal,https://images.pexels.com/photos/1000869/pexels-photo-1000869.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'feminine', 'innerwear', 'pink', 'warm', 'bras', 'winter']",high,0.74,Forever 21,196.01159760721256,2020
871,871,Mango Bras 871,Innerwear,Bras,Bras,Unisex,Blue,Fall,Party,https://images.pexels.com/photos/1000870/pexels-photo-1000870.jpeg?auto=compress&cs=tinysrgb&w=400,"['blue', 'innerwear', 'fall', 'cool', 'bras', 'party']",high,0.51,Mango,194.78878117767013,2024
872,872,Levi's Casual Dress 872,Dress,Casual Dress,Casual Dress,Unisex,Yellow,All,Travel,https://images.pexels.com/photos/1000871/pexels-photo-1000871.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'yellow', 'all', 'casual dress', 'dress']",mid,0.58,Levi's,68.0169859307509,2023
873,873,Gap Maxi Dress 873,Dress,Maxi Dress,Maxi Dress,Women,Purple,Spring,Casual,https://images.pexels.com/photos/1000872/pexels-photo-1000872.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'casual', 'cool', 'maxi dress', 'dress', 'spring']",mid,0.66,Gap,112.41661797461148,2023
874,874,Tommy Hilfiger Tank Tops 874,Topwear,Tank Tops,Tank Tops,Unisex,Pink,Winter,Sports,https://images.pexels.com/photos/1000873/pexels-photo-1000873.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'topwear', 'warm', 'winter', 'sports', 'tank tops']",mid,0.55,Tommy Hilfiger,56.696119631301,2022
875,875,Calvin Klein Casual Dress 875,Dress,Casual Dress,Casual Dress,Women,Orange,Winter,Formal,https://images.pexels.com/photos/1000874/pexels-photo-1000874.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'orange', 'casual dress', 'dress', 'winter']",mid,0.57,Calvin Klein,94.35171426798078,2024
876,876,Puma Lounge Sets 876,Loungewear,Lounge Sets,Lounge Sets,Women,Red,Fall,Casual,https://images.pexels.com/photos/1000875/pexels-photo-1000875.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'fall', 'casual', 'warm', 'red', 'lounge sets', 'loungewear']",high,0.65,Puma,155.6455552911351,2023
877,877,H&M Shapewear 877,Innerwear,Shapewear,Shapewear,Women,Grey,Fall,Ethnic,https://images.pexels.com/photos/1000876/pexels-photo-1000876.jpeg?auto=compress&cs=tinysrgb&w=400,"['neutral', 'grey', 'innerwear', 'shapewear', 'fall', 'ethnic']",mid,0.8,H&M,134.30551328141843,2022
878,878,Zara Lounge Sets 878,Loungewear,Lounge Sets,Lounge Sets,Unisex,Pink,Summer,Sports,https://images.pexels.com/photos/1000877/pexels-photo-1000877.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'warm', 'lounge sets', 'sports', 'summer', 'loungewear']",high,0.8,Zara,171.40724632357413,2024
879,879,Nike Flats 879,Footwear,Flats,Flats,Men,Green,Fall,Party,https://images.pexels.com/photos/1000878/pexels-photo-1000878.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'fall', 'cool', 'flats', 'footwear', 'party']",high,0.65,Nike,176.65167094692322,2022
880,880,Adidas A-Line Dress 880,Dress,A-Line Dress,A-Line Dress,Women,Beige,All,Ethnic,https://images.pexels.com/photos/1000879/pexels-photo-1000879.jpeg?auto=compress&cs=tinysrgb&w=400,"['a-line dress', 'all', 'dress', 'beige', 'ethnic']",mid,0.77,Adidas,51.84232752404222,2021
881,881,Uniqlo Watches 881,Accessories,Watches,Watches,Women,Maroon,Spring,Ethnic,https://images.pexels.com/photos/1000880/pexels-photo-1000880.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'watches', 'maroon', 'ethnic', 'spring']",mid,0.78,Uniqlo,57.59666766747634,2021
882,882,Forever 21 Formal Dress 882,Dress,Formal Dress,Formal Dress,Women,Teal,Winter,Work,https://images.pexels.com/photos/1000881/pexels-photo-1000881.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'formal dress', 'work', 'dress', 'winter']",high,0.68,Forever 21,152.52299485782436,2022
883,883,Mango Robes 883,Loungewear,Robes,Robes,Women,Grey,All,Casual,https://images.pexels.com/photos/1000882/pexels-photo-1000882.jpeg?auto=compress&cs=tinysrgb&w=400,"['neutral', 'grey', 'casual', 'robes', 'all', 'loungewear']",mid,0.84,Mango,104.32640257041469,2022
884,884,Levi's Sneakers 884,Footwear,Sneakers,Sneakers,Men,Grey,Spring,Work,https://images.pexels.com/photos/1000883/pexels-photo-1000883.jpeg?auto=compress&cs=tinysrgb&w=400,"['neutral', 'grey', 'sneakers', 'work', 'footwear', 'spring']",mid,0.74,Levi's,74.78729396024423,2023
885,885,Gap Shapewear 885,Innerwear,Shapewear,Shapewear,Women,Grey,Fall,Formal,https://images.pexels.com/photos/1000884/pexels-photo-1000884.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'neutral', 'grey', 'innerwear', 'shapewear', 'fall']",high,0.59,Gap,191.82711023283107,2023
886,886,Tommy Hilfiger Robes 886,Loungewear,Robes,Robes,Unisex,Teal,Fall,Formal,https://images.pexels.com/photos/1000885/pexels-photo-1000885.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'formal', 'fall', 'robes', 'loungewear']",high,0.63,Tommy Hilfiger,159.21411050722443,2024
887,887,Calvin Klein Mini Dress 887,Dress,Mini Dress,Mini Dress,Men,Beige,Spring,Sports,https://images.pexels.com/photos/1000886/pexels-photo-1000886.jpeg?auto=compress&cs=tinysrgb&w=400,"['mini dress', 'dress', 'sports', 'beige', 'spring']",high,0.53,Calvin Klein,169.59342682580103,2020
888,888,Puma Blouses 888,Topwear,Blouses,Blouses,Unisex,Pink,Spring,Party,https://images.pexels.com/photos/1000887/pexels-photo-1000887.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'blouses', 'pink', 'topwear', 'warm', 'party', 'spring']",mid,0.55,Puma,61.039478018287525,2022
889,889,H&M Maxi Dress 889,Dress,Maxi Dress,Maxi Dress,Unisex,Pink,Winter,Sports,https://images.pexels.com/photos/1000888/pexels-photo-1000888.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'warm', 'winter', 'maxi dress', 'dress', 'sports']",high,0.78,H&M,170.86269751683653,2023
890,890,Zara Nightgowns 890,Loungewear,Nightgowns,Nightgowns,Women,Grey,All,Travel,https://images.pexels.com/photos/1000889/pexels-photo-1000889.jpeg?auto=compress&cs=tinysrgb&w=400,"['neutral', 'travel', 'grey', 'all', 'loungewear', 'nightgowns']",mid,0.81,Zara,83.26617384227711,2022
891,891,Nike Sweaters 891,Topwear,Sweaters,Sweaters,Unisex,Orange,Spring,Ethnic,https://images.pexels.com/photos/1000890/pexels-photo-1000890.jpeg?auto=compress&cs=tinysrgb&w=400,"['topwear', 'orange', 'sweaters', 'spring', 'ethnic']",mid,0.8,Nike,136.58879730378192,2021
892,892,Adidas Trousers 892,Bottomwear,Trousers,Trousers,Men,Pink,Fall,Travel,https://images.pexels.com/photos/1000891/pexels-photo-1000891.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'travel', 'bottomwear', 'trousers', 'pink', 'fall', 'warm']",mid,0.69,Adidas,65.07395736156877,2023
893,893,Uniqlo Shorts 893,Bottomwear,Shorts,Shorts,Women,Maroon,Winter,Formal,https://images.pexels.com/photos/1000892/pexels-photo-1000892.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'shorts', 'bottomwear', 'winter', 'maroon']",mid,0.82,Uniqlo,85.90690441170399,2022
894,894,Forever 21 Boots 894,Footwear,Boots,Boots,Unisex,Pink,Fall,Ethnic,https://images.pexels.com/photos/1000893/pexels-photo-1000893.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'fall', 'boots', 'warm', 'footwear', 'ethnic']",mid,0.57,Forever 21,146.66369365401422,2024
895,895,Mango Blouses 895,Topwear,Blouses,Blouses,Women,Teal,Winter,Party,https://images.pexels.com/photos/1000894/pexels-photo-1000894.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'blouses', 'topwear', 'party', 'winter']",high,0.56,Mango,187.48931028625879,2023
896,896,Levi's Formal Shoes 896,Footwear,Formal Shoes,Formal Shoes,Women,Beige,Winter,Travel,https://images.pexels.com/photos/1000895/pexels-photo-1000895.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'formal shoes', 'footwear', 'winter', 'beige']",mid,0.45,Levi's,115.15476101689774,2022
897,897,Gap Camisoles 897,Innerwear,Camisoles,Camisoles,Men,White,Fall,Party,https://images.pexels.com/photos/1000896/pexels-photo-1000896.jpeg?auto=compress&cs=tinysrgb&w=400,"['light', 'neutral', 'innerwear', 'fall', 'camisoles', 'party', 'white']",high,0.53,Gap,174.74488956100936,2023
898,898,Tommy Hilfiger Flats 898,Footwear,Flats,Flats,Men,Navy,Fall,Party,https://images.pexels.com/photos/1000897/pexels-photo-1000897.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'fall', 'flats', 'navy', 'footwear', 'party']",high,0.57,Tommy Hilfiger,191.53267051500873,2023
899,899,Calvin Klein Boots 899,Footwear,Boots,Boots,Men,Pink,All,Party,https://images.pexels.com/photos/1000898/pexels-photo-1000898.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'boots', 'warm', 'footwear', 'all', 'party']",mid,0.57,Calvin Klein,143.07349733290266,2023
900,900,Puma Bags 900,Accessories,Bags,Bags,Women,Teal,Spring,Work,https://images.pexels.com/photos/1000899/pexels-photo-1000899.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'accessories', 'work', 'bags', 'spring']",mid,0.78,Puma,81.83942811846138,2022
901,901,H&M Mini Dress 901,Dress,Mini Dress,Mini Dress,Unisex,Orange,Fall,Sports,https://images.pexels.com/photos/1000900/pexels-photo-1000900.jpeg?auto=compress&cs=tinysrgb&w=400,"['fall', 'orange', 'dress', 'sports', 'mini dress']",mid,0.79,H&M,71.27682100734266,2021
902,902,Zara Jewelry 902,Accessories,Jewelry,Jewelry,Women,Beige,All,Party,https://images.pexels.com/photos/1000901/pexels-photo-1000901.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'jewelry', 'all', 'party', 'beige']",high,0.82,Zara,181.84340388761876,2021
903,903,Nike Mini Dress 903,Dress,Mini Dress,Mini Dress,Women,Green,Summer,Sports,https://images.pexels.com/photos/1000902/pexels-photo-1000902.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'cool', 'dress', 'sports', 'summer', 'mini dress']",low,0.85,Nike,45.02710724342052,2023
904,904,Adidas Camisoles 904,Innerwear,Camisoles,Camisoles,Unisex,Beige,Winter,Ethnic,https://images.pexels.com/photos/1000903/pexels-photo-1000903.jpeg?auto=compress&cs=tinysrgb&w=400,"['innerwear', 'camisoles', 'winter', 'beige', 'ethnic']",mid,0.75,Adidas,99.52314987360411,2022
905,905,Uniqlo Shirts 905,Topwear,Shirts,Shirts,Unisex,Purple,Summer,Travel,https://images.pexels.com/photos/1000904/pexels-photo-1000904.jpeg?auto=compress&cs=tinysrgb&w=400,"['shirts', 'purple', 'travel', 'cool', 'topwear', 'summer']",mid,0.88,Uniqlo,110.40414647822686,2023
906,906,Forever 21 Blouses 906,Topwear,Blouses,Blouses,Unisex,Brown,Winter,Ethnic,https://images.pexels.com/photos/1000905/pexels-photo-1000905.jpeg?auto=compress&cs=tinysrgb&w=400,"['blouses', 'topwear', 'brown', 'winter', 'ethnic']",low,0.52,Forever 21,33.86406401398331,2022
907,907,Mango Nightgowns 907,Loungewear,Nightgowns,Nightgowns,Men,Purple,Summer,Party,https://images.pexels.com/photos/1000906/pexels-photo-1000906.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'cool', 'loungewear', 'party', 'summer', 'nightgowns']",mid,0.6,Mango,64.93129219463043,2022
908,908,Levi's Robes 908,Loungewear,Robes,Robes,Men,Red,Summer,Work,https://images.pexels.com/photos/1000907/pexels-photo-1000907.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'warm', 'red', 'robes', 'work', 'summer', 'loungewear']",mid,0.83,Levi's,83.84335539403335,2022
909,909,Gap Flats 909,Footwear,Flats,Flats,Men,Blue,Summer,Travel,https://images.pexels.com/photos/1000908/pexels-photo-1000908.jpeg?auto=compress&cs=tinysrgb&w=400,"['blue', 'travel', 'cool', 'flats', 'footwear', 'summer']",low,0.7,Gap,41.76423437980304,2020
910,910,Tommy Hilfiger Shorts 910,Bottomwear,Shorts,Shorts,Men,Pink,Winter,Formal,https://images.pexels.com/photos/1000909/pexels-photo-1000909.jpeg?auto=compress&cs=tinysrgb&w=400,"['shorts', 'feminine', 'formal', 'bottomwear', 'pink', 'warm', 'winter']",low,0.69,Tommy Hilfiger,35.29592121437792,2024
911,911,Calvin Klein Lounge Sets 911,Loungewear,Lounge Sets,Lounge Sets,Women,Yellow,All,Travel,https://images.pexels.com/photos/1000910/pexels-photo-1000910.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'yellow', 'all', 'lounge sets', 'loungewear']",mid,0.61,Calvin Klein,55.953974004605534,2022
912,912,Puma Sweaters 912,Topwear,Sweaters,Sweaters,Women,Green,Winter,Travel,https://images.pexels.com/photos/1000911/pexels-photo-1000911.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'travel', 'cool', 'topwear', 'sweaters', 'winter']",high,0.52,Puma,180.09081459125494,2023
913,913,H&M Formal Dress 913,Dress,Formal Dress,Formal Dress,Unisex,Teal,All,Casual,https://images.pexels.com/photos/1000912/pexels-photo-1000912.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'formal dress', 'casual', 'all', 'dress']",mid,1.0,H&M,99.79760630688021,2021
914,914,Zara Formal Dress 914,Dress,Formal Dress,Formal Dress,Women,Navy,Summer,Work,https://images.pexels.com/photos/1000913/pexels-photo-1000913.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'formal dress', 'navy', 'work', 'dress', 'summer']",low,1.0,Zara,23.27422372485365,2022
915,915,Nike Scarves 915,Accessories,Scarves,Scarves,Unisex,Black,Spring,Travel,https://images.pexels.com/photos/1000914/pexels-photo-1000914.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'accessories', 'neutral', 'travel', 'black', 'scarves', 'spring']",mid,0.71,Nike,58.3650728374848,2021
916,916,Adidas Boots 916,Footwear,Boots,Boots,Unisex,White,Spring,Formal,https://images.pexels.com/photos/1000915/pexels-photo-1000915.jpeg?auto=compress&cs=tinysrgb&w=400,"['light', 'neutral', 'formal', 'boots', 'footwear', 'white', 'spring']",high,1.0,Adidas,186.55104581209585,2024
917,917,Uniqlo Bras 917,Innerwear,Bras,Bras,Unisex,Orange,Summer,Party,https://images.pexels.com/photos/1000916/pexels-photo-1000916.jpeg?auto=compress&cs=tinysrgb&w=400,"['innerwear', 'orange', 'bras', 'party', 'summer']",mid,0.72,Uniqlo,85.66108458134659,2021
918,918,Forever 21 Belts 918,Accessories,Belts,Belts,Unisex,Yellow,Spring,Casual,https://images.pexels.com/photos/1000917/pexels-photo-1000917.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'belts', 'casual', 'yellow', 'spring']",high,0.82,Forever 21,162.78498951543222,2023
919,919,Mango Tank Tops 919,Topwear,Tank Tops,Tank Tops,Unisex,Navy,Summer,Travel,https://images.pexels.com/photos/1000918/pexels-photo-1000918.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'travel', 'topwear', 'navy', 'summer', 'tank tops']",high,0.54,Mango,191.58270758293753,2022
920,920,Levi's Formal Dress 920,Dress,Formal Dress,Formal Dress,Women,Yellow,Fall,Work,https://images.pexels.com/photos/1000919/pexels-photo-1000919.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal dress', 'fall', 'yellow', 'work', 'dress']",mid,0.56,Levi's,124.70371301935765,2023
921,921,Gap Bras 921,Innerwear,Bras,Bras,Men,Navy,Spring,Travel,https://images.pexels.com/photos/1000920/pexels-photo-1000920.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'travel', 'innerwear', 'navy', 'bras', 'spring']",high,0.61,Gap,191.08569095505294,2024
922,922,Tommy Hilfiger Maxi Dress 922,Dress,Maxi Dress,Maxi Dress,Unisex,Black,All,Party,https://images.pexels.com/photos/1000921/pexels-photo-1000921.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'neutral', 'black', 'all', 'maxi dress', 'dress', 'party']",mid,0.5,Tommy Hilfiger,78.6908734885061,2024
923,923,Calvin Klein Nightgowns 923,Loungewear,Nightgowns,Nightgowns,Women,Purple,Spring,Ethnic,https://images.pexels.com/photos/1000922/pexels-photo-1000922.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'cool', 'loungewear', 'spring', 'nightgowns', 'ethnic']",mid,0.67,Calvin Klein,139.78416688842853,2021
924,924,Puma Shorts 924,Bottomwear,Shorts,Shorts,Unisex,Grey,Fall,Travel,https://images.pexels.com/photos/1000923/pexels-photo-1000923.jpeg?auto=compress&cs=tinysrgb&w=400,"['shorts', 'neutral', 'travel', 'grey', 'bottomwear', 'fall']",mid,0.42,Puma,116.43509241342154,2021
925,925,H&M Robes 925,Loungewear,Robes,Robes,Unisex,Purple,Winter,Party,https://images.pexels.com/photos/1000924/pexels-photo-1000924.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'cool', 'robes', 'winter', 'party', 'loungewear']",mid,0.72,H&M,61.43859589003269,2021
926,926,Zara Maxi Dress 926,Dress,Maxi Dress,Maxi Dress,Unisex,Beige,Fall,Party,https://images.pexels.com/photos/1000925/pexels-photo-1000925.jpeg?auto=compress&cs=tinysrgb&w=400,"['fall', 'maxi dress', 'dress', 'party', 'beige']",low,0.73,Zara,35.37017277884314,2021
927,927,Nike Jeans 927,Bottomwear,Jeans,Jeans,Women,Grey,All,Work,https://images.pexels.com/photos/1000926/pexels-photo-1000926.jpeg?auto=compress&cs=tinysrgb&w=400,"['neutral', 'grey', 'bottomwear', 'jeans', 'work', 'all']",mid,1.0,Nike,141.9331312784862,2021
928,928,Adidas Shapewear 928,Innerwear,Shapewear,Shapewear,Men,Beige,Summer,Formal,https://images.pexels.com/photos/1000927/pexels-photo-1000927.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'shapewear', 'innerwear', 'summer', 'beige']",mid,1.0,Adidas,75.49402770500586,2022
929,929,Uniqlo Camisoles 929,Innerwear,Camisoles,Camisoles,Women,White,All,Ethnic,https://images.pexels.com/photos/1000928/pexels-photo-1000928.jpeg?auto=compress&cs=tinysrgb&w=400,"['light', 'neutral', 'innerwear', 'camisoles', 'all', 'white', 'ethnic']",high,0.72,Uniqlo,165.95747945739365,2024
930,930,Forever 21 Boots 930,Footwear,Boots,Boots,Women,Purple,Spring,Formal,https://images.pexels.com/photos/1000929/pexels-photo-1000929.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'purple', 'boots', 'cool', 'footwear', 'spring']",high,0.77,Forever 21,160.38349270818418,2022
931,931,Mango Formal Dress 931,Dress,Formal Dress,Formal Dress,Men,Navy,Spring,Travel,https://images.pexels.com/photos/1000930/pexels-photo-1000930.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'travel', 'formal dress', 'navy', 'dress', 'spring']",high,0.52,Mango,163.95192824375272,2023
932,932,Levi's Camisoles 932,Innerwear,Camisoles,Camisoles,Unisex,Maroon,All,Sports,https://images.pexels.com/photos/1000931/pexels-photo-1000931.jpeg?auto=compress&cs=tinysrgb&w=400,"['innerwear', 'camisoles', 'all', 'sports', 'maroon']",low,0.57,Levi's,36.63213470871946,2021
